"","Participant_Public_ID","Task_Name","Question_Key","Response"
"454","fnw3740u","self construal-dependence/independence","SCDP_4",4
"455","fnw3740u","self construal-dependence/independence","SCDP_5",3
"456","fnw3740u","self construal-dependence/independence","SCDP_6",5
"457","fnw3740u","self construal-dependence/independence","SCDP_7",5
"458","fnw3740u","self construal-dependence/independence","SCDP_8",5
"459","fnw3740u","self construal-dependence/independence","SCDP_9",5
"460","fnw3740u","self construal-dependence/independence","SCDP_10",5
"461","fnw3740u","self construal-dependence/independence","SCDP_11",1
"462","fnw3740u","self construal-dependence/independence","SCDP_12",5
"463","fnw3740u","self construal-dependence/independence","SCDP_13",4
"464","fnw3740u","self construal-dependence/independence","SCDP_14",5
"465","fnw3740u","self construal-dependence/independence","SCDP_15",3
"466","fnw3740u","self construal-dependence/independence","SCDP_16",2
"467","fnw3740u","self construal-dependence/independence","SCDP_17",3
"468","fnw3740u","self construal-dependence/independence","SCDP_18",5
"469","fnw3740u","self construal-dependence/independence","SCDP_19",4
"470","fnw3740u","self construal-dependence/independence","SCDP_20",5
"471","fnw3740u","self construal-dependence/independence","SCDP_21",5
"472","fnw3740u","self construal-dependence/independence","SCDP_22",3
"473","fnw3740u","self construal-dependence/independence","SCDP_23",5
"474","fnw3740u","self construal-dependence/independence","SCDP_24",3
"475","fnw3740u","self construal-dependence/independence","SCDP_25",3
"476","fnw3740u","self construal-dependence/independence","SCDP_26",5
"477","fnw3740u","self construal-dependence/independence","SCDP_27",2
"478","fnw3740u","self construal-dependence/independence","SCDP_28",4
"479","fnw3740u","self construal-dependence/independence","SCDP_29",2
"480","fnw3740u","self construal-dependence/independence","SCDP_30",4
"481","awnaa38f","self construal-dependence/independence","SCDP_1",5
"482","awnaa38f","self construal-dependence/independence","SCDP_2",6
"483","awnaa38f","self construal-dependence/independence","SCDP_3",4
"484","awnaa38f","self construal-dependence/independence","SCDP_4",6
"485","awnaa38f","self construal-dependence/independence","SCDP_5",3
"486","awnaa38f","self construal-dependence/independence","SCDP_6",7
"487","awnaa38f","self construal-dependence/independence","SCDP_7",5
"488","awnaa38f","self construal-dependence/independence","SCDP_8",6
"489","awnaa38f","self construal-dependence/independence","SCDP_9",6
"490","awnaa38f","self construal-dependence/independence","SCDP_10",7
"491","awnaa38f","self construal-dependence/independence","SCDP_11",7
"492","awnaa38f","self construal-dependence/independence","SCDP_12",6
"493","awnaa38f","self construal-dependence/independence","SCDP_13",3
"494","awnaa38f","self construal-dependence/independence","SCDP_14",7
"495","awnaa38f","self construal-dependence/independence","SCDP_15",3
"496","awnaa38f","self construal-dependence/independence","SCDP_16",4
"497","awnaa38f","self construal-dependence/independence","SCDP_17",6
"498","awnaa38f","self construal-dependence/independence","SCDP_18",4
"499","awnaa38f","self construal-dependence/independence","SCDP_19",7
"500","awnaa38f","self construal-dependence/independence","SCDP_20",6
"501","awnaa38f","self construal-dependence/independence","SCDP_21",5
"502","awnaa38f","self construal-dependence/independence","SCDP_22",7
"503","awnaa38f","self construal-dependence/independence","SCDP_23",6
"504","awnaa38f","self construal-dependence/independence","SCDP_24",1
"505","awnaa38f","self construal-dependence/independence","SCDP_25",4
"506","awnaa38f","self construal-dependence/independence","SCDP_26",6
"507","awnaa38f","self construal-dependence/independence","SCDP_27",5
"508","awnaa38f","self construal-dependence/independence","SCDP_28",6
"509","awnaa38f","self construal-dependence/independence","SCDP_29",6
"510","awnaa38f","self construal-dependence/independence","SCDP_30",5
"511","9fuapkwo","self construal-dependence/independence","SCDP_1",6
"512","9fuapkwo","self construal-dependence/independence","SCDP_2",5
"513","9fuapkwo","self construal-dependence/independence","SCDP_3",1
"514","9fuapkwo","self construal-dependence/independence","SCDP_4",5
"515","9fuapkwo","self construal-dependence/independence","SCDP_5",6
"516","9fuapkwo","self construal-dependence/independence","SCDP_6",6
"517","9fuapkwo","self construal-dependence/independence","SCDP_7",6
"518","9fuapkwo","self construal-dependence/independence","SCDP_8",3
"519","9fuapkwo","self construal-dependence/independence","SCDP_9",4
"520","9fuapkwo","self construal-dependence/independence","SCDP_10",7
"521","9fuapkwo","self construal-dependence/independence","SCDP_11",4
"522","9fuapkwo","self construal-dependence/independence","SCDP_12",2
"523","9fuapkwo","self construal-dependence/independence","SCDP_13",2
"524","9fuapkwo","self construal-dependence/independence","SCDP_14",5
"525","9fuapkwo","self construal-dependence/independence","SCDP_15",7
"526","9fuapkwo","self construal-dependence/independence","SCDP_16",1
"527","9fuapkwo","self construal-dependence/independence","SCDP_17",4
"528","9fuapkwo","self construal-dependence/independence","SCDP_18",6
"529","9fuapkwo","self construal-dependence/independence","SCDP_19",7
"530","9fuapkwo","self construal-dependence/independence","SCDP_20",3
"531","9fuapkwo","self construal-dependence/independence","SCDP_21",4
"532","9fuapkwo","self construal-dependence/independence","SCDP_22",6
"533","9fuapkwo","self construal-dependence/independence","SCDP_23",1
"534","9fuapkwo","self construal-dependence/independence","SCDP_24",1
"535","9fuapkwo","self construal-dependence/independence","SCDP_25",6
"536","9fuapkwo","self construal-dependence/independence","SCDP_26",6
"537","9fuapkwo","self construal-dependence/independence","SCDP_27",6
"538","9fuapkwo","self construal-dependence/independence","SCDP_28",6
"539","9fuapkwo","self construal-dependence/independence","SCDP_29",2
"540","9fuapkwo","self construal-dependence/independence","SCDP_30",2
"541","x9hun3az","self construal-dependence/independence","SCDP_1",6
"542","x9hun3az","self construal-dependence/independence","SCDP_2",5
"543","x9hun3az","self construal-dependence/independence","SCDP_3",5
"544","x9hun3az","self construal-dependence/independence","SCDP_4",6
"545","x9hun3az","self construal-dependence/independence","SCDP_5",3
"546","x9hun3az","self construal-dependence/independence","SCDP_6",6
"547","x9hun3az","self construal-dependence/independence","SCDP_7",5
"548","x9hun3az","self construal-dependence/independence","SCDP_8",5
"549","x9hun3az","self construal-dependence/independence","SCDP_9",2
"550","x9hun3az","self construal-dependence/independence","SCDP_10",6
"551","x9hun3az","self construal-dependence/independence","SCDP_11",5
"552","x9hun3az","self construal-dependence/independence","SCDP_12",3
"553","x9hun3az","self construal-dependence/independence","SCDP_13",2
"554","x9hun3az","self construal-dependence/independence","SCDP_14",4
"555","x9hun3az","self construal-dependence/independence","SCDP_15",5
"556","x9hun3az","self construal-dependence/independence","SCDP_16",1
"557","x9hun3az","self construal-dependence/independence","SCDP_17",6
"558","x9hun3az","self construal-dependence/independence","SCDP_18",4
"559","x9hun3az","self construal-dependence/independence","SCDP_19",5
"560","x9hun3az","self construal-dependence/independence","SCDP_20",1
"561","x9hun3az","self construal-dependence/independence","SCDP_21",5
"562","x9hun3az","self construal-dependence/independence","SCDP_22",4
"563","x9hun3az","self construal-dependence/independence","SCDP_23",3
"564","x9hun3az","self construal-dependence/independence","SCDP_24",2
"565","x9hun3az","self construal-dependence/independence","SCDP_25",5
"566","x9hun3az","self construal-dependence/independence","SCDP_26",5
"567","x9hun3az","self construal-dependence/independence","SCDP_27",7
"568","x9hun3az","self construal-dependence/independence","SCDP_28",5
"569","x9hun3az","self construal-dependence/independence","SCDP_29",3
"570","x9hun3az","self construal-dependence/independence","SCDP_30",5
"571","fhonwjzj","self construal-dependence/independence","SCDP_1",7
"572","fhonwjzj","self construal-dependence/independence","SCDP_2",7
"573","fhonwjzj","self construal-dependence/independence","SCDP_3",2
"574","fhonwjzj","self construal-dependence/independence","SCDP_4",3
"575","fhonwjzj","self construal-dependence/independence","SCDP_5",5
"576","fhonwjzj","self construal-dependence/independence","SCDP_6",6
"577","fhonwjzj","self construal-dependence/independence","SCDP_7",7
"578","fhonwjzj","self construal-dependence/independence","SCDP_8",5
"579","fhonwjzj","self construal-dependence/independence","SCDP_9",7
"580","fhonwjzj","self construal-dependence/independence","SCDP_10",7
"581","fhonwjzj","self construal-dependence/independence","SCDP_11",6
"582","fhonwjzj","self construal-dependence/independence","SCDP_12",3
"583","fhonwjzj","self construal-dependence/independence","SCDP_13",5
"584","fhonwjzj","self construal-dependence/independence","SCDP_14",5
"585","fhonwjzj","self construal-dependence/independence","SCDP_15",4
"586","fhonwjzj","self construal-dependence/independence","SCDP_16",3
"587","fhonwjzj","self construal-dependence/independence","SCDP_17",5
"588","fhonwjzj","self construal-dependence/independence","SCDP_18",7
"589","fhonwjzj","self construal-dependence/independence","SCDP_19",7
"590","fhonwjzj","self construal-dependence/independence","SCDP_20",3
"591","fhonwjzj","self construal-dependence/independence","SCDP_21",5
"592","fhonwjzj","self construal-dependence/independence","SCDP_22",6
"593","fhonwjzj","self construal-dependence/independence","SCDP_23",3
"594","fhonwjzj","self construal-dependence/independence","SCDP_24",4
"595","fhonwjzj","self construal-dependence/independence","SCDP_25",7
"596","fhonwjzj","self construal-dependence/independence","SCDP_26",3
"597","fhonwjzj","self construal-dependence/independence","SCDP_27",7
"598","fhonwjzj","self construal-dependence/independence","SCDP_28",3
"599","fhonwjzj","self construal-dependence/independence","SCDP_29",2
"600","fhonwjzj","self construal-dependence/independence","SCDP_30",1
"601","nqcfkk0t","self construal-dependence/independence","SCDP_1",2
"602","nqcfkk0t","self construal-dependence/independence","SCDP_2",2
"603","nqcfkk0t","self construal-dependence/independence","SCDP_3",4
"604","nqcfkk0t","self construal-dependence/independence","SCDP_4",5
"605","nqcfkk0t","self construal-dependence/independence","SCDP_5",3
"606","nqcfkk0t","self construal-dependence/independence","SCDP_6",7
"607","nqcfkk0t","self construal-dependence/independence","SCDP_7",7
"608","nqcfkk0t","self construal-dependence/independence","SCDP_8",5
"609","nqcfkk0t","self construal-dependence/independence","SCDP_9",4
"610","nqcfkk0t","self construal-dependence/independence","SCDP_10",2
"611","nqcfkk0t","self construal-dependence/independence","SCDP_11",5
"612","nqcfkk0t","self construal-dependence/independence","SCDP_12",1
"613","nqcfkk0t","self construal-dependence/independence","SCDP_13",4
"614","nqcfkk0t","self construal-dependence/independence","SCDP_14",6
"615","nqcfkk0t","self construal-dependence/independence","SCDP_15",2
"616","nqcfkk0t","self construal-dependence/independence","SCDP_16",1
"617","nqcfkk0t","self construal-dependence/independence","SCDP_17",3
"618","nqcfkk0t","self construal-dependence/independence","SCDP_18",2
"619","nqcfkk0t","self construal-dependence/independence","SCDP_19",5
"620","nqcfkk0t","self construal-dependence/independence","SCDP_20",5
"621","nqcfkk0t","self construal-dependence/independence","SCDP_21",2
"622","nqcfkk0t","self construal-dependence/independence","SCDP_22",4
"623","nqcfkk0t","self construal-dependence/independence","SCDP_23",3
"624","nqcfkk0t","self construal-dependence/independence","SCDP_24",4
"625","nqcfkk0t","self construal-dependence/independence","SCDP_25",6
"626","nqcfkk0t","self construal-dependence/independence","SCDP_26",5
"627","nqcfkk0t","self construal-dependence/independence","SCDP_27",7
"628","nqcfkk0t","self construal-dependence/independence","SCDP_28",6
"629","nqcfkk0t","self construal-dependence/independence","SCDP_29",5
"630","nqcfkk0t","self construal-dependence/independence","SCDP_30",4
"631","7end2q7p","self construal-dependence/independence","SCDP_1",5
"632","7end2q7p","self construal-dependence/independence","SCDP_2",2
"633","7end2q7p","self construal-dependence/independence","SCDP_3",5
"634","7end2q7p","self construal-dependence/independence","SCDP_4",5
"635","7end2q7p","self construal-dependence/independence","SCDP_5",5
"636","7end2q7p","self construal-dependence/independence","SCDP_6",7
"637","7end2q7p","self construal-dependence/independence","SCDP_7",6
"638","7end2q7p","self construal-dependence/independence","SCDP_8",2
"639","7end2q7p","self construal-dependence/independence","SCDP_9",5
"640","7end2q7p","self construal-dependence/independence","SCDP_10",3
"641","7end2q7p","self construal-dependence/independence","SCDP_11",5
"642","7end2q7p","self construal-dependence/independence","SCDP_12",2
"643","7end2q7p","self construal-dependence/independence","SCDP_13",4
"644","7end2q7p","self construal-dependence/independence","SCDP_14",6
"645","7end2q7p","self construal-dependence/independence","SCDP_15",3
"646","7end2q7p","self construal-dependence/independence","SCDP_16",1
"647","7end2q7p","self construal-dependence/independence","SCDP_17",1
"648","7end2q7p","self construal-dependence/independence","SCDP_18",2
"649","7end2q7p","self construal-dependence/independence","SCDP_19",5
"650","7end2q7p","self construal-dependence/independence","SCDP_20",2
"651","7end2q7p","self construal-dependence/independence","SCDP_21",1
"652","7end2q7p","self construal-dependence/independence","SCDP_22",5
"653","7end2q7p","self construal-dependence/independence","SCDP_23",1
"654","7end2q7p","self construal-dependence/independence","SCDP_24",4
"655","7end2q7p","self construal-dependence/independence","SCDP_25",6
"656","7end2q7p","self construal-dependence/independence","SCDP_26",4
"657","7end2q7p","self construal-dependence/independence","SCDP_27",4
"658","7end2q7p","self construal-dependence/independence","SCDP_28",5
"659","7end2q7p","self construal-dependence/independence","SCDP_29",2
"660","7end2q7p","self construal-dependence/independence","SCDP_30",4
"661","ekh4e8la","self construal-dependence/independence","SCDP_1",6
"662","ekh4e8la","self construal-dependence/independence","SCDP_2",3
"663","ekh4e8la","self construal-dependence/independence","SCDP_3",5
"664","ekh4e8la","self construal-dependence/independence","SCDP_4",6
"665","ekh4e8la","self construal-dependence/independence","SCDP_5",7
"666","ekh4e8la","self construal-dependence/independence","SCDP_6",6
"667","ekh4e8la","self construal-dependence/independence","SCDP_7",7
"668","ekh4e8la","self construal-dependence/independence","SCDP_8",4
"669","ekh4e8la","self construal-dependence/independence","SCDP_9",5
"670","ekh4e8la","self construal-dependence/independence","SCDP_10",5
"671","ekh4e8la","self construal-dependence/independence","SCDP_11",6
"672","ekh4e8la","self construal-dependence/independence","SCDP_12",7
"673","ekh4e8la","self construal-dependence/independence","SCDP_13",4
"674","ekh4e8la","self construal-dependence/independence","SCDP_14",6
"675","ekh4e8la","self construal-dependence/independence","SCDP_15",2
"676","ekh4e8la","self construal-dependence/independence","SCDP_16",1
"677","ekh4e8la","self construal-dependence/independence","SCDP_17",5
"678","ekh4e8la","self construal-dependence/independence","SCDP_18",5
"679","ekh4e8la","self construal-dependence/independence","SCDP_19",5
"680","ekh4e8la","self construal-dependence/independence","SCDP_20",1
"681","ekh4e8la","self construal-dependence/independence","SCDP_21",3
"682","ekh4e8la","self construal-dependence/independence","SCDP_22",5
"683","ekh4e8la","self construal-dependence/independence","SCDP_23",4
"684","ekh4e8la","self construal-dependence/independence","SCDP_24",5
"685","ekh4e8la","self construal-dependence/independence","SCDP_25",6
"686","ekh4e8la","self construal-dependence/independence","SCDP_26",6
"687","ekh4e8la","self construal-dependence/independence","SCDP_27",7
"688","ekh4e8la","self construal-dependence/independence","SCDP_28",5
"689","ekh4e8la","self construal-dependence/independence","SCDP_29",2
"690","ekh4e8la","self construal-dependence/independence","SCDP_30",3
"691","pgijg573","self construal-dependence/independence","SCDP_1",6
"692","pgijg573","self construal-dependence/independence","SCDP_2",6
"693","pgijg573","self construal-dependence/independence","SCDP_3",3
"694","pgijg573","self construal-dependence/independence","SCDP_4",5
"695","pgijg573","self construal-dependence/independence","SCDP_5",4
"696","pgijg573","self construal-dependence/independence","SCDP_6",5
"697","pgijg573","self construal-dependence/independence","SCDP_7",5
"698","pgijg573","self construal-dependence/independence","SCDP_8",5
"699","pgijg573","self construal-dependence/independence","SCDP_9",3
"700","pgijg573","self construal-dependence/independence","SCDP_10",5
"701","pgijg573","self construal-dependence/independence","SCDP_11",6
"702","pgijg573","self construal-dependence/independence","SCDP_12",5
"703","pgijg573","self construal-dependence/independence","SCDP_13",5
"704","pgijg573","self construal-dependence/independence","SCDP_14",5
"705","pgijg573","self construal-dependence/independence","SCDP_15",5
"706","pgijg573","self construal-dependence/independence","SCDP_16",6
"707","pgijg573","self construal-dependence/independence","SCDP_17",5
"708","pgijg573","self construal-dependence/independence","SCDP_18",5
"709","pgijg573","self construal-dependence/independence","SCDP_19",5
"710","pgijg573","self construal-dependence/independence","SCDP_20",3
"711","pgijg573","self construal-dependence/independence","SCDP_21",6
"712","pgijg573","self construal-dependence/independence","SCDP_22",3
"713","pgijg573","self construal-dependence/independence","SCDP_23",6
"714","pgijg573","self construal-dependence/independence","SCDP_24",3
"715","pgijg573","self construal-dependence/independence","SCDP_25",4
"716","pgijg573","self construal-dependence/independence","SCDP_26",4
"717","pgijg573","self construal-dependence/independence","SCDP_27",5
"718","pgijg573","self construal-dependence/independence","SCDP_28",5
"719","pgijg573","self construal-dependence/independence","SCDP_29",2
"720","pgijg573","self construal-dependence/independence","SCDP_30",4
"721","mqu3535e","self construal-dependence/independence","SCDP_1",5
"722","mqu3535e","self construal-dependence/independence","SCDP_2",7
"723","mqu3535e","self construal-dependence/independence","SCDP_3",3
"724","mqu3535e","self construal-dependence/independence","SCDP_4",2
"725","mqu3535e","self construal-dependence/independence","SCDP_5",4
"726","mqu3535e","self construal-dependence/independence","SCDP_6",6
"727","mqu3535e","self construal-dependence/independence","SCDP_7",6
"728","mqu3535e","self construal-dependence/independence","SCDP_8",2
"729","mqu3535e","self construal-dependence/independence","SCDP_9",5
"730","mqu3535e","self construal-dependence/independence","SCDP_10",3
"731","mqu3535e","self construal-dependence/independence","SCDP_11",2
"732","mqu3535e","self construal-dependence/independence","SCDP_12",3
"733","mqu3535e","self construal-dependence/independence","SCDP_13",5
"734","mqu3535e","self construal-dependence/independence","SCDP_14",5
"735","mqu3535e","self construal-dependence/independence","SCDP_15",6
"736","mqu3535e","self construal-dependence/independence","SCDP_16",3
"737","mqu3535e","self construal-dependence/independence","SCDP_17",6
"738","mqu3535e","self construal-dependence/independence","SCDP_18",3
"739","mqu3535e","self construal-dependence/independence","SCDP_19",4
"740","mqu3535e","self construal-dependence/independence","SCDP_20",2
"741","mqu3535e","self construal-dependence/independence","SCDP_21",5
"742","mqu3535e","self construal-dependence/independence","SCDP_22",7
"743","mqu3535e","self construal-dependence/independence","SCDP_23",3
"744","mqu3535e","self construal-dependence/independence","SCDP_24",6
"745","mqu3535e","self construal-dependence/independence","SCDP_25",6
"746","mqu3535e","self construal-dependence/independence","SCDP_26",4
"747","mqu3535e","self construal-dependence/independence","SCDP_27",6
"748","mqu3535e","self construal-dependence/independence","SCDP_28",4
"749","mqu3535e","self construal-dependence/independence","SCDP_29",3
"750","mqu3535e","self construal-dependence/independence","SCDP_30",3
"751","trpxfsfj","self construal-dependence/independence","SCDP_1",6
"752","trpxfsfj","self construal-dependence/independence","SCDP_2",7
"753","trpxfsfj","self construal-dependence/independence","SCDP_3",6
"754","trpxfsfj","self construal-dependence/independence","SCDP_4",6
"755","trpxfsfj","self construal-dependence/independence","SCDP_5",3
"756","trpxfsfj","self construal-dependence/independence","SCDP_6",7
"757","trpxfsfj","self construal-dependence/independence","SCDP_7",5
"758","trpxfsfj","self construal-dependence/independence","SCDP_8",5
"759","trpxfsfj","self construal-dependence/independence","SCDP_9",4
"760","trpxfsfj","self construal-dependence/independence","SCDP_10",7
"761","trpxfsfj","self construal-dependence/independence","SCDP_11",6
"762","trpxfsfj","self construal-dependence/independence","SCDP_12",6
"763","trpxfsfj","self construal-dependence/independence","SCDP_13",3
"764","trpxfsfj","self construal-dependence/independence","SCDP_14",4
"765","trpxfsfj","self construal-dependence/independence","SCDP_15",2
"766","trpxfsfj","self construal-dependence/independence","SCDP_16",2
"767","trpxfsfj","self construal-dependence/independence","SCDP_17",4
"768","trpxfsfj","self construal-dependence/independence","SCDP_18",1
"769","trpxfsfj","self construal-dependence/independence","SCDP_19",5
"770","trpxfsfj","self construal-dependence/independence","SCDP_20",2
"771","trpxfsfj","self construal-dependence/independence","SCDP_21",3
"772","trpxfsfj","self construal-dependence/independence","SCDP_22",3
"773","trpxfsfj","self construal-dependence/independence","SCDP_23",1
"774","trpxfsfj","self construal-dependence/independence","SCDP_24",3
"775","trpxfsfj","self construal-dependence/independence","SCDP_25",3
"776","trpxfsfj","self construal-dependence/independence","SCDP_26",5
"777","trpxfsfj","self construal-dependence/independence","SCDP_27",6
"778","trpxfsfj","self construal-dependence/independence","SCDP_28",7
"779","trpxfsfj","self construal-dependence/independence","SCDP_29",4
"780","trpxfsfj","self construal-dependence/independence","SCDP_30",3
"781","64qj2z1q","self construal-dependence/independence","SCDP_1",6
"782","64qj2z1q","self construal-dependence/independence","SCDP_2",5
"783","64qj2z1q","self construal-dependence/independence","SCDP_3",6
"784","64qj2z1q","self construal-dependence/independence","SCDP_4",6
"785","64qj2z1q","self construal-dependence/independence","SCDP_5",7
"786","64qj2z1q","self construal-dependence/independence","SCDP_6",7
"787","64qj2z1q","self construal-dependence/independence","SCDP_7",6
"788","64qj2z1q","self construal-dependence/independence","SCDP_8",3
"789","64qj2z1q","self construal-dependence/independence","SCDP_9",4
"790","64qj2z1q","self construal-dependence/independence","SCDP_10",5
"791","64qj2z1q","self construal-dependence/independence","SCDP_11",4
"792","64qj2z1q","self construal-dependence/independence","SCDP_12",5
"793","64qj2z1q","self construal-dependence/independence","SCDP_13",6
"794","64qj2z1q","self construal-dependence/independence","SCDP_14",6
"795","64qj2z1q","self construal-dependence/independence","SCDP_15",5
"796","64qj2z1q","self construal-dependence/independence","SCDP_16",6
"797","64qj2z1q","self construal-dependence/independence","SCDP_17",5
"798","64qj2z1q","self construal-dependence/independence","SCDP_18",5
"799","64qj2z1q","self construal-dependence/independence","SCDP_19",7
"800","64qj2z1q","self construal-dependence/independence","SCDP_20",5
"801","64qj2z1q","self construal-dependence/independence","SCDP_21",4
"802","64qj2z1q","self construal-dependence/independence","SCDP_22",6
"803","64qj2z1q","self construal-dependence/independence","SCDP_23",3
"804","64qj2z1q","self construal-dependence/independence","SCDP_24",5
"805","64qj2z1q","self construal-dependence/independence","SCDP_25",7
"806","64qj2z1q","self construal-dependence/independence","SCDP_26",6
"807","64qj2z1q","self construal-dependence/independence","SCDP_27",6
"808","64qj2z1q","self construal-dependence/independence","SCDP_28",6
"809","64qj2z1q","self construal-dependence/independence","SCDP_29",4
"810","64qj2z1q","self construal-dependence/independence","SCDP_30",5
"811","u90pn3po","self construal-dependence/independence","SCDP_1",7
"812","u90pn3po","self construal-dependence/independence","SCDP_2",7
"813","u90pn3po","self construal-dependence/independence","SCDP_3",2
"814","u90pn3po","self construal-dependence/independence","SCDP_4",6
"815","u90pn3po","self construal-dependence/independence","SCDP_5",7
"816","u90pn3po","self construal-dependence/independence","SCDP_6",5
"817","u90pn3po","self construal-dependence/independence","SCDP_7",6
"818","u90pn3po","self construal-dependence/independence","SCDP_8",2
"819","u90pn3po","self construal-dependence/independence","SCDP_9",6
"820","u90pn3po","self construal-dependence/independence","SCDP_10",4
"821","u90pn3po","self construal-dependence/independence","SCDP_11",6
"822","u90pn3po","self construal-dependence/independence","SCDP_12",1
"823","u90pn3po","self construal-dependence/independence","SCDP_13",6
"824","u90pn3po","self construal-dependence/independence","SCDP_14",4
"825","u90pn3po","self construal-dependence/independence","SCDP_15",1
"826","u90pn3po","self construal-dependence/independence","SCDP_16",2
"827","u90pn3po","self construal-dependence/independence","SCDP_17",1
"828","u90pn3po","self construal-dependence/independence","SCDP_18",6
"829","u90pn3po","self construal-dependence/independence","SCDP_19",4
"830","u90pn3po","self construal-dependence/independence","SCDP_20",2
"831","u90pn3po","self construal-dependence/independence","SCDP_21",2
"832","u90pn3po","self construal-dependence/independence","SCDP_22",5
"833","u90pn3po","self construal-dependence/independence","SCDP_23",1
"834","u90pn3po","self construal-dependence/independence","SCDP_24",7
"835","u90pn3po","self construal-dependence/independence","SCDP_25",7
"836","u90pn3po","self construal-dependence/independence","SCDP_26",2
"837","u90pn3po","self construal-dependence/independence","SCDP_27",6
"838","u90pn3po","self construal-dependence/independence","SCDP_28",4
"839","u90pn3po","self construal-dependence/independence","SCDP_29",1
"840","u90pn3po","self construal-dependence/independence","SCDP_30",2
"841","vtnpc9v0","self construal-dependence/independence","SCDP_1",4
"842","vtnpc9v0","self construal-dependence/independence","SCDP_2",6
"843","vtnpc9v0","self construal-dependence/independence","SCDP_3",1
"844","vtnpc9v0","self construal-dependence/independence","SCDP_4",3
"845","vtnpc9v0","self construal-dependence/independence","SCDP_5",5
"846","vtnpc9v0","self construal-dependence/independence","SCDP_6",3
"847","vtnpc9v0","self construal-dependence/independence","SCDP_7",7
"848","vtnpc9v0","self construal-dependence/independence","SCDP_8",5
"849","vtnpc9v0","self construal-dependence/independence","SCDP_9",3
"850","vtnpc9v0","self construal-dependence/independence","SCDP_10",3
"851","vtnpc9v0","self construal-dependence/independence","SCDP_11",4
"852","vtnpc9v0","self construal-dependence/independence","SCDP_12",1
"853","vtnpc9v0","self construal-dependence/independence","SCDP_13",3
"854","vtnpc9v0","self construal-dependence/independence","SCDP_14",6
"855","vtnpc9v0","self construal-dependence/independence","SCDP_15",7
"856","vtnpc9v0","self construal-dependence/independence","SCDP_16",1
"857","vtnpc9v0","self construal-dependence/independence","SCDP_17",3
"858","vtnpc9v0","self construal-dependence/independence","SCDP_18",6
"859","vtnpc9v0","self construal-dependence/independence","SCDP_19",7
"860","vtnpc9v0","self construal-dependence/independence","SCDP_20",2
"861","vtnpc9v0","self construal-dependence/independence","SCDP_21",3
"862","vtnpc9v0","self construal-dependence/independence","SCDP_22",6
"863","vtnpc9v0","self construal-dependence/independence","SCDP_23",3
"864","vtnpc9v0","self construal-dependence/independence","SCDP_24",6
"865","vtnpc9v0","self construal-dependence/independence","SCDP_25",7
"866","vtnpc9v0","self construal-dependence/independence","SCDP_26",5
"867","vtnpc9v0","self construal-dependence/independence","SCDP_27",6
"868","vtnpc9v0","self construal-dependence/independence","SCDP_28",2
"869","vtnpc9v0","self construal-dependence/independence","SCDP_29",3
"870","vtnpc9v0","self construal-dependence/independence","SCDP_30",4
"871","eo7g3bb9","self construal-dependence/independence","SCDP_1",7
"872","eo7g3bb9","self construal-dependence/independence","SCDP_2",7
"873","eo7g3bb9","self construal-dependence/independence","SCDP_3",6
"874","eo7g3bb9","self construal-dependence/independence","SCDP_4",5
"875","eo7g3bb9","self construal-dependence/independence","SCDP_5",7
"876","eo7g3bb9","self construal-dependence/independence","SCDP_6",6
"877","eo7g3bb9","self construal-dependence/independence","SCDP_7",7
"878","eo7g3bb9","self construal-dependence/independence","SCDP_8",4
"879","eo7g3bb9","self construal-dependence/independence","SCDP_9",2
"880","eo7g3bb9","self construal-dependence/independence","SCDP_10",7
"881","eo7g3bb9","self construal-dependence/independence","SCDP_11",6
"882","eo7g3bb9","self construal-dependence/independence","SCDP_12",2
"883","eo7g3bb9","self construal-dependence/independence","SCDP_13",3
"884","eo7g3bb9","self construal-dependence/independence","SCDP_14",2
"885","eo7g3bb9","self construal-dependence/independence","SCDP_15",6
"886","eo7g3bb9","self construal-dependence/independence","SCDP_16",5
"887","eo7g3bb9","self construal-dependence/independence","SCDP_17",4
"888","eo7g3bb9","self construal-dependence/independence","SCDP_18",4
"889","eo7g3bb9","self construal-dependence/independence","SCDP_19",1
"890","eo7g3bb9","self construal-dependence/independence","SCDP_20",2
"891","eo7g3bb9","self construal-dependence/independence","SCDP_21",4
"892","eo7g3bb9","self construal-dependence/independence","SCDP_22",4
"893","eo7g3bb9","self construal-dependence/independence","SCDP_23",1
"894","eo7g3bb9","self construal-dependence/independence","SCDP_24",6
"895","eo7g3bb9","self construal-dependence/independence","SCDP_25",5
"896","eo7g3bb9","self construal-dependence/independence","SCDP_26",3
"897","eo7g3bb9","self construal-dependence/independence","SCDP_27",6
"898","eo7g3bb9","self construal-dependence/independence","SCDP_28",6
"899","eo7g3bb9","self construal-dependence/independence","SCDP_29",3
"900","eo7g3bb9","self construal-dependence/independence","SCDP_30",2
"901","eyf8awh6","self construal-dependence/independence","SCDP_1",6
"902","eyf8awh6","self construal-dependence/independence","SCDP_2",7
"903","eyf8awh6","self construal-dependence/independence","SCDP_3",2
"904","eyf8awh6","self construal-dependence/independence","SCDP_4",7
"905","eyf8awh6","self construal-dependence/independence","SCDP_5",6
"906","eyf8awh6","self construal-dependence/independence","SCDP_6",7
"907","eyf8awh6","self construal-dependence/independence","SCDP_7",7
"908","eyf8awh6","self construal-dependence/independence","SCDP_8",2
